column_x	column_y	correlation	row	column
Ik_heb_financiële_problemen	Ik_heb_het_moeilijk_met_mijn_geaardheid_of_genderidentiteit	0,077535662	21	18
Ik_heb_financiële_problemen	Ik_heb_soms_het_gevoel_dat_ik_discriminerend_behandeld_wordt	0,196027916	21	19
Ik_heb_financiële_problemen	Ik_moest_afscheid_nemen_van_iemand_die_mij_dierbaar_was	0,183136369	21	20
Ik_heb_financiële_problemen	Ik_heb_financiële_problemen	1	21	21
Ik_ben_eenzaam	Afspreken_met_vrienden	-0,136903169	22	1
Ik_ben_eenzaam	Muziek_spelen_of_beluisteren	-0,020064815	22	2
Ik_ben_eenzaam	Een_goed_gesprek	-0,025506601	22	3
Ik_ben_eenzaam	Sporten	-0,126040647	22	4
Ik_ben_eenzaam	Feesten,_uitgaan	-0,119532231	22	5
Ik_ben_eenzaam	Boeken_lezen	-0,007299808	22	6
Ik_ben_eenzaam	Vrijwilligerswerk_doen	-0,040813228	22	7
Ik_ben_eenzaam	Gamen	0,029465914	22	8
Ik_ben_eenzaam	Series_of_films_kijken	-0,038836857	22	9
Ik_ben_eenzaam	In_de_natuur/buiten_zijn	-0,042306449	22	10
Ik_ben_eenzaam	Activiteiten_van_een_studentenvereniging	-0,060229312	22	11
Ik_ben_eenzaam	Mijn_actief_lidmaatschap_van_een_of_meerdere_studentenverenigingen	-0,042704837	22	12
Ik_ben_eenzaam	Het_uitoefenen_van_mijn_bestuursfunctie_in_een_studentenvereniging	-0,034035471	22	13
Ik_ben_eenzaam	Ik_heb_het_moeilijk_om_mijn_taken_voor_de_universiteit_af_te_werken	0,101091883	22	14
Ik_ben_eenzaam	Ik_heb_problemen_met_mijn_thuissituatie	0,227647752	22	15
Ik_ben_eenzaam	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_de_verwachtingen_die_men_van_me_heeft_op_academisch_vlak	0,216744367	22	16
Ik_ben_eenzaam	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_andere_verwachtingen_die_aan_mij_gesteld_worden_(job,_vereniging,_relatie,_...)	0,290604561	22	17
Ik_ben_eenzaam	Ik_heb_het_moeilijk_met_mijn_geaardheid_of_genderidentiteit	0,133993179	22	18
Ik_ben_eenzaam	Ik_heb_soms_het_gevoel_dat_ik_discriminerend_behandeld_wordt	0,183934707	22	19
Ik_ben_eenzaam	Ik_moest_afscheid_nemen_van_iemand_die_mij_dierbaar_was	0,143191171	22	20
Ik_ben_eenzaam	Ik_heb_financiële_problemen	0,182851429	22	21
Ik_ben_eenzaam	Ik_ben_eenzaam	1	22	22
Ik_heb_een_negatief_zelfbeeld	Afspreken_met_vrienden	-0,12729048	23	1
Ik_heb_een_negatief_zelfbeeld	Muziek_spelen_of_beluisteren	-0,030101203	23	2
Ik_heb_een_negatief_zelfbeeld	Een_goed_gesprek	-0,015477006	23	3
Ik_heb_een_negatief_zelfbeeld	Sporten	-0,080400997	23	4
Ik_heb_een_negatief_zelfbeeld	Feesten,_uitgaan	-0,088232686	23	5
Ik_heb_een_negatief_zelfbeeld	Boeken_lezen	0,017051783	23	6
Ik_heb_een_negatief_zelfbeeld	Vrijwilligerswerk_doen	0,000483786	23	7
Ik_heb_een_negatief_zelfbeeld	Gamen	-0,011657184	23	8
Ik_heb_een_negatief_zelfbeeld	Series_of_films_kijken	0,01592865	23	9
Ik_heb_een_negatief_zelfbeeld	In_de_natuur/buiten_zijn	-0,053554054	23	10
Ik_heb_een_negatief_zelfbeeld	Activiteiten_van_een_studentenvereniging	-0,052650964	23	11
Ik_heb_een_negatief_zelfbeeld	Mijn_actief_lidmaatschap_van_een_of_meerdere_studentenverenigingen	-0,032011162	23	12
Ik_heb_een_negatief_zelfbeeld	Het_uitoefenen_van_mijn_bestuursfunctie_in_een_studentenvereniging	-0,020091844	23	13
Ik_heb_een_negatief_zelfbeeld	Ik_heb_het_moeilijk_om_mijn_taken_voor_de_universiteit_af_te_werken	0,1614913	23	14
Ik_heb_een_negatief_zelfbeeld	Ik_heb_problemen_met_mijn_thuissituatie	0,229105345	23	15
Ik_heb_een_negatief_zelfbeeld	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_de_verwachtingen_die_men_van_me_heeft_op_academisch_vlak	0,357274481	23	16
Ik_heb_een_negatief_zelfbeeld	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_andere_verwachtingen_die_aan_mij_gesteld_worden_(job,_vereniging,_relatie,_...)	0,381925169	23	17
Ik_heb_een_negatief_zelfbeeld	Ik_heb_het_moeilijk_met_mijn_geaardheid_of_genderidentiteit	0,124833344	23	18
Ik_heb_een_negatief_zelfbeeld	Ik_heb_soms_het_gevoel_dat_ik_discriminerend_behandeld_wordt	0,119903536	23	19
Ik_heb_een_negatief_zelfbeeld	Ik_moest_afscheid_nemen_van_iemand_die_mij_dierbaar_was	0,100701428	23	20
Ik_heb_een_negatief_zelfbeeld	Ik_heb_financiële_problemen	0,147647126	23	21
Ik_heb_een_negatief_zelfbeeld	Ik_ben_eenzaam	0,482859683	23	22
Ik_heb_een_negatief_zelfbeeld	Ik_heb_een_negatief_zelfbeeld	1	23	23
Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	Afspreken_met_vrienden	0,099087331	24	1
Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	Muziek_spelen_of_beluisteren	0,046787	24	2
Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	Een_goed_gesprek	0,094341249	24	3
Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	Sporten	0,113374591	24	4
Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	Feesten,_uitgaan	0,120180096	24	5
Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	Boeken_lezen	0,00883253	24	6
Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	Vrijwilligerswerk_doen	0,1602488	24	7
Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	Gamen	-0,049482145	24	8
Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	Series_of_films_kijken	-0,002285243	24	9
Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	In_de_natuur/buiten_zijn	0,07409049	24	10
Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	Activiteiten_van_een_studentenvereniging	0,14936717	24	11
Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	Mijn_actief_lidmaatschap_van_een_of_meerdere_studentenverenigingen	0,155002097	24	12
Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	Het_uitoefenen_van_mijn_bestuursfunctie_in_een_studentenvereniging	0,134264833	24	13
Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	Ik_heb_het_moeilijk_om_mijn_taken_voor_de_universiteit_af_te_werken	0,154815582	24	14
Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	Ik_heb_problemen_met_mijn_thuissituatie	0,088263836	24	15
Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_de_verwachtingen_die_men_van_me_heeft_op_academisch_vlak	0,116005138	24	16
Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_andere_verwachtingen_die_aan_mij_gesteld_worden_(job,_vereniging,_relatie,_...)	0,200672991	24	17
Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	Ik_heb_het_moeilijk_met_mijn_geaardheid_of_genderidentiteit	0,039602868	24	18
Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	Ik_heb_soms_het_gevoel_dat_ik_discriminerend_behandeld_wordt	0,073897102	24	19
Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	Ik_moest_afscheid_nemen_van_iemand_die_mij_dierbaar_was	0,073052268	24	20
Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	Ik_heb_financiële_problemen	0,147152776	24	21
Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	Ik_ben_eenzaam	0,008270956	24	22
Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	Ik_heb_een_negatief_zelfbeeld	0,061558814	24	23
Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	1	24	24
Ik_heb_psychologische_problemen	Afspreken_met_vrienden	-0,176684308	25	1
Ik_heb_psychologische_problemen	Muziek_spelen_of_beluisteren	-0,026725414	25	2
Ik_heb_psychologische_problemen	Een_goed_gesprek	-0,01507464	25	3
Ik_heb_psychologische_problemen	Sporten	-0,091540542	25	4
Ik_heb_psychologische_problemen	Feesten,_uitgaan	-0,111672503	25	5
Ik_heb_psychologische_problemen	Boeken_lezen	0,046356627	25	6
Ik_heb_psychologische_problemen	Vrijwilligerswerk_doen	0,009818934	25	7
Ik_heb_psychologische_problemen	Gamen	0,028861502	25	8
Ik_heb_psychologische_problemen	Series_of_films_kijken	-0,025758269	25	9
Ik_heb_psychologische_problemen	In_de_natuur/buiten_zijn	-0,027653633	25	10
Ik_heb_psychologische_problemen	Activiteiten_van_een_studentenvereniging	-0,019877022	25	11
Ik_heb_psychologische_problemen	Mijn_actief_lidmaatschap_van_een_of_meerdere_studentenverenigingen	0,002317026	25	12
Ik_heb_psychologische_problemen	Het_uitoefenen_van_mijn_bestuursfunctie_in_een_studentenvereniging	0,021903705	25	13
Ik_heb_psychologische_problemen	Ik_heb_het_moeilijk_om_mijn_taken_voor_de_universiteit_af_te_werken	0,146153473	25	14
Ik_heb_psychologische_problemen	Ik_heb_problemen_met_mijn_thuissituatie	0,293510363	25	15
Ik_heb_psychologische_problemen	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_de_verwachtingen_die_men_van_me_heeft_op_academisch_vlak	0,228670651	25	16
Ik_heb_psychologische_problemen	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_andere_verwachtingen_die_aan_mij_gesteld_worden_(job,_vereniging,_relatie,_...)	0,26993382	25	17
Ik_heb_psychologische_problemen	Ik_heb_het_moeilijk_met_mijn_geaardheid_of_genderidentiteit	0,188615072	25	18
Ik_heb_psychologische_problemen	Ik_heb_soms_het_gevoel_dat_ik_discriminerend_behandeld_wordt	0,173677908	25	19
Ik_heb_psychologische_problemen	Ik_moest_afscheid_nemen_van_iemand_die_mij_dierbaar_was	0,133841368	25	20
Ik_heb_psychologische_problemen	Ik_heb_financiële_problemen	0,223308068	25	21
Ik_heb_psychologische_problemen	Ik_ben_eenzaam	0,399862627	25	22
Ik_heb_psychologische_problemen	Ik_heb_een_negatief_zelfbeeld	0,478286989	25	23
Ik_heb_psychologische_problemen	Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	0,060954631	25	24
Ik_heb_psychologische_problemen	Ik_heb_psychologische_problemen	1	25	25
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	Afspreken_met_vrienden	-0,154045626	26	1
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	Muziek_spelen_of_beluisteren	-0,069808048	26	2
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	Een_goed_gesprek	-0,023786516	26	3
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	Sporten	-0,100112255	26	4
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	Feesten,_uitgaan	-0,06913903	26	5
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	Boeken_lezen	0,019974564	26	6
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	Vrijwilligerswerk_doen	0,023659405	26	7
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	Gamen	0,035121381	26	8
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	Series_of_films_kijken	0,012246917	26	9
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	In_de_natuur/buiten_zijn	-0,065264536	26	10
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	Activiteiten_van_een_studentenvereniging	-0,000267888	26	11
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	Mijn_actief_lidmaatschap_van_een_of_meerdere_studentenverenigingen	0,008699651	26	12
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	Het_uitoefenen_van_mijn_bestuursfunctie_in_een_studentenvereniging	-0,006884364	26	13
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	Ik_heb_het_moeilijk_om_mijn_taken_voor_de_universiteit_af_te_werken	0,091465924	26	14
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	Ik_heb_problemen_met_mijn_thuissituatie	0,223676716	26	15
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_de_verwachtingen_die_men_van_me_heeft_op_academisch_vlak	0,178485278	26	16
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_andere_verwachtingen_die_aan_mij_gesteld_worden_(job,_vereniging,_relatie,_...)	0,277484567	26	17
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	Ik_heb_het_moeilijk_met_mijn_geaardheid_of_genderidentiteit	0,124958665	26	18
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	Ik_heb_soms_het_gevoel_dat_ik_discriminerend_behandeld_wordt	0,2131913	26	19
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	Ik_moest_afscheid_nemen_van_iemand_die_mij_dierbaar_was	0,107361172	26	20
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	Ik_heb_financiële_problemen	0,203639235	26	21
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	Ik_ben_eenzaam	0,445214897	26	22
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	Ik_heb_een_negatief_zelfbeeld	0,391344618	26	23
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	0,08384406	26	24
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	Ik_heb_psychologische_problemen	0,3915522	26	25
Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	1	26	26
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Afspreken_met_vrienden	-0,073005307	27	1
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Muziek_spelen_of_beluisteren	-0,029721159	27	2
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Een_goed_gesprek	-0,006285732	27	3
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Sporten	-0,043647323	27	4
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Feesten,_uitgaan	-0,025079443	27	5
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Boeken_lezen	0,005435584	27	6
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Vrijwilligerswerk_doen	-0,008952076	27	7
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Gamen	-0,017174215	27	8
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Series_of_films_kijken	-0,001475686	27	9
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	In_de_natuur/buiten_zijn	-0,021896418	27	10
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Activiteiten_van_een_studentenvereniging	-0,028386415	27	11
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Mijn_actief_lidmaatschap_van_een_of_meerdere_studentenverenigingen	-0,002499669	27	12
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Het_uitoefenen_van_mijn_bestuursfunctie_in_een_studentenvereniging	0,011256165	27	13
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Ik_heb_het_moeilijk_om_mijn_taken_voor_de_universiteit_af_te_werken	0,081741038	27	14
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Ik_heb_problemen_met_mijn_thuissituatie	0,105340813	27	15
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_de_verwachtingen_die_men_van_me_heeft_op_academisch_vlak	0,183250088	27	16
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_andere_verwachtingen_die_aan_mij_gesteld_worden_(job,_vereniging,_relatie,_...)	0,238816656	27	17
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Ik_heb_het_moeilijk_met_mijn_geaardheid_of_genderidentiteit	0,059080372	27	18
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Ik_heb_soms_het_gevoel_dat_ik_discriminerend_behandeld_wordt	0,086364205	27	19
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Ik_moest_afscheid_nemen_van_iemand_die_mij_dierbaar_was	0,052014809	27	20
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Ik_heb_financiële_problemen	0,100982181	27	21
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Ik_ben_eenzaam	0,29262039	27	22
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Ik_heb_een_negatief_zelfbeeld	0,336657275	27	23
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	0,064409652	27	24
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Ik_heb_psychologische_problemen	0,248679317	27	25
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	0,265628127	27	26
Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	1	27	27
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Afspreken_met_vrienden	-0,143023685	28	1
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Muziek_spelen_of_beluisteren	-0,017579028	28	2
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Een_goed_gesprek	-0,011990289	28	3
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Sporten	-0,094727021	28	4
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Feesten,_uitgaan	-0,101329715	28	5
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Boeken_lezen	0,025396051	28	6
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Vrijwilligerswerk_doen	-0,015083176	28	7
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Gamen	-0,031174185	28	8
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Series_of_films_kijken	-0,019489603	28	9
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	In_de_natuur/buiten_zijn	-0,037534392	28	10
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Activiteiten_van_een_studentenvereniging	-0,061092312	28	11
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Mijn_actief_lidmaatschap_van_een_of_meerdere_studentenverenigingen	-0,019709167	28	12
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Het_uitoefenen_van_mijn_bestuursfunctie_in_een_studentenvereniging	-0,000282107	28	13
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Ik_heb_het_moeilijk_om_mijn_taken_voor_de_universiteit_af_te_werken	0,20620546	28	14
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Ik_heb_problemen_met_mijn_thuissituatie	0,262247277	28	15
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_de_verwachtingen_die_men_van_me_heeft_op_academisch_vlak	0,34595448	28	16
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_andere_verwachtingen_die_aan_mij_gesteld_worden_(job,_vereniging,_relatie,_...)	0,350099595	28	17
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Ik_heb_het_moeilijk_met_mijn_geaardheid_of_genderidentiteit	0,098396414	28	18
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Ik_heb_soms_het_gevoel_dat_ik_discriminerend_behandeld_wordt	0,119304635	28	19
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Ik_moest_afscheid_nemen_van_iemand_die_mij_dierbaar_was	0,113163774	28	20
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Ik_heb_financiële_problemen	0,173027296	28	21
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Ik_ben_eenzaam	0,450608312	28	22
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Ik_heb_een_negatief_zelfbeeld	0,56798575	28	23
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	0,047649809	28	24
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Ik_heb_psychologische_problemen	0,534959042	28	25
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	0,329862097	28	26
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	0,343392732	28	27
Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	1	28	28
Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	Afspreken_met_vrienden	-0,108482997	29	1
Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	Muziek_spelen_of_beluisteren	0,012295758	29	2
Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	Een_goed_gesprek	-0,01166892	29	3
Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	Sporten	-0,073277246	29	4
Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	Feesten,_uitgaan	-0,079988745	29	5
Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	Boeken_lezen	-0,012611293	29	6
Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	Vrijwilligerswerk_doen	-0,015678575	29	7
Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	Gamen	0,001257973	29	8
Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	Series_of_films_kijken	-0,006089516	29	9
Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	In_de_natuur/buiten_zijn	-0,015750205	29	10
Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	Activiteiten_van_een_studentenvereniging	-0,05027057	29	11
Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	Mijn_actief_lidmaatschap_van_een_of_meerdere_studentenverenigingen	-0,011891474	29	12
Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	Het_uitoefenen_van_mijn_bestuursfunctie_in_een_studentenvereniging	0,012435216	29	13
Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	Ik_heb_het_moeilijk_om_mijn_taken_voor_de_universiteit_af_te_werken	0,25924985	29	14
Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	Ik_heb_problemen_met_mijn_thuissituatie	0,221435385	29	15
Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_de_verwachtingen_die_men_van_me_heeft_op_academisch_vlak	0,328526059	29	16
Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_andere_verwachtingen_die_aan_mij_gesteld_worden_(job,_vereniging,_relatie,_...)	0,277332087	29	17
Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	Ik_heb_het_moeilijk_met_mijn_geaardheid_of_genderidentiteit	0,103110369	29	18
Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	Ik_heb_soms_het_gevoel_dat_ik_discriminerend_behandeld_wordt	0,128513985	29	19
Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	Ik_moest_afscheid_nemen_van_iemand_die_mij_dierbaar_was	0,079987223	29	20
Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	Ik_heb_financiële_problemen	0,160230152	29	21
Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	Ik_ben_eenzaam	0,324711242	29	22
